# File: original data
# Date created: 12/08/2022
# Units: [cm], [G = 1e-4 T]
# Offset from original data used: [ 35.2  651.05  16.3 ] cm
#  + 
# Rotation about z axis: -110 degrees
# Resulting total origin shift: [ 599.74777172 -255.74939456   16.3       ] cm
# Comments: This data is interpolated from Takashi's summer 2019 data. The data has been shifted and rotated to, to match the origin and axes used in PENTrack STL files, as well as interpolated to a rectilinear grid in this rotated frame.
# x	y	z	B_x	B_y	B_z
6.919035768593488456e+02	-1.002141564815104857e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-5.539452275729206576e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-1.057488903307366002e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-4.139515925510394254e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-3.691319588268210055e+02	-1.792577777777777612e+02	-6.470182491228229082e-01	1.206135923882129646e+00	-1.249141795626883322e+00
7.537973759119939814e+02	-3.243123251026025855e+02	-1.792577777777777612e+02	-3.741897323382090690e-01	1.533476779134048229e+00	-1.418859989618908912e+00
7.537973759119939814e+02	-2.794926913783841655e+02	-1.792577777777777612e+02	-8.935588281030959479e-02	1.782619582286315563e+00	-1.827581469404890413e+00
7.537973759119939814e+02	-2.346730576541657456e+02	-1.792577777777777612e+02	2.814696963673100072e-01	1.653728382142276132e+00	-2.325441539969574478e+00
7.537973759119939814e+02	-1.898534239299473256e+02	-1.792577777777777612e+02	4.753117662867794024e-01	1.115969139327148696e+00	-2.586391753728094045e+00
7.537973759119939814e+02	-1.450337902057289057e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.002141564815104857e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-5.539452275729206576e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.057488903307366002e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-4.139515925510394254e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.691319588268210055e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.243123251026025855e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.794926913783841655e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.346730576541657456e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.898534239299473256e+02	-1.792577777777777612e+02	2.604895521637899947e-01	1.671721382145278767e+00	-2.562292644312833545e+00
8.156911749646391172e+02	-1.450337902057289057e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.002141564815104857e+02	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-5.539452275729206576e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.057488903307366002e+01	-1.792577777777777612e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	-7.671943010427639820e-01	1.084048621063402607e-01	-2.466023695728495113e+00
3.205407825434780307e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	-6.637807168183371687e-01	1.370154090575823602e-01	-2.106601173231183566e+00
3.205407825434780307e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	-5.381849329138503890e-01	2.743191196862682091e-01	-1.693297548604277836e+00
3.205407825434780307e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	-4.607615362513115542e-01	5.291606240765922564e-01	-1.189713370860431496e+00
3.205407825434780307e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-7.587241434734437462e-01	3.475320146079923234e-01	-2.256760419441860677e+00
3.824345815961231665e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	-6.941549998297773527e-01	2.488473302206664073e-01	-2.095951900242937427e+00
3.824345815961231665e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	-6.122382162251938098e-01	2.891963219706170651e-01	-1.870715056246808672e+00
3.824345815961231665e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	-4.761308303044984314e-01	4.500229012469603163e-01	-1.651220287986660651e+00
3.824345815961231665e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	-3.450499163313907047e-01	6.669340634929596945e-01	-1.502538158099838483e+00
3.824345815961231665e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	-2.512071055157321098e-01	9.735755625034414606e-01	-1.436168791636788455e+00
3.824345815961231665e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-5.976922441366809835e-01	4.227520594291291900e-01	-1.953052841524723249e+00
4.443283806487683023e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	-5.194693465890054540e-01	4.226032306696758667e-01	-1.865222098683361196e+00
4.443283806487683023e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	-4.223419641257351032e-01	4.732864509856185009e-01	-1.748620833236756766e+00
4.443283806487683023e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	-3.011950963580716234e-01	6.182590536923626701e-01	-1.650716023273020028e+00
4.443283806487683023e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	-2.181373070541781090e-01	8.229182226446525306e-01	-1.612791969553256877e+00
4.443283806487683023e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	-1.402901824030209355e-01	1.108457742189486339e+00	-1.636832602516236079e+00
4.443283806487683023e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	-4.605877861345675228e-01	5.854021554385724357e-01	-1.823917964214572862e+00
5.062221797014134381e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-4.000322564407099435e-01	5.382559468537877478e-01	-1.819203232772295564e+00
5.062221797014134381e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	-3.237986662942944349e-01	5.276297115590296016e-01	-1.782698831406698048e+00
5.062221797014134381e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	-2.167671316004060600e-01	6.036342121352902268e-01	-1.743515420270927763e+00
5.062221797014134381e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	-1.407548368762263635e-01	7.446675490623846372e-01	-1.716503167859339207e+00
5.062221797014134381e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	-1.110618319208640514e-01	9.241506204580360873e-01	-1.746643665597983563e+00
5.062221797014134381e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	-3.106112151400637345e-01	6.704383439206225148e-01	-1.791002010323239801e+00
5.681159787540585739e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-2.400513585215051648e-01	6.590731054709380032e-01	-1.803804207467948117e+00
5.681159787540585739e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	-1.503806891516603628e-01	6.856670588096704932e-01	-1.801806887973611992e+00
5.681159787540585739e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	-7.273925797077396282e-02	7.166789451610213746e-01	-1.825401959716799638e+00
5.681159787540585739e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	-1.728588323090818335e-02	8.032985973019322046e-01	-1.851011364738326392e+00
5.681159787540585739e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	-3.785322595746265506e-02	9.577835466074304804e-01	-1.912918588914024554e+00
5.681159787540585739e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	-3.975079602757887187e-01	7.842844582761188121e-01	-1.703253123486831555e+00
6.300097778067037098e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	-3.044708568176872632e-01	7.920907758514204033e-01	-1.778094737047126728e+00
6.300097778067037098e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-1.593936782337834757e-01	8.325089446166487051e-01	-1.828198546037526739e+00
6.300097778067037098e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	7.769440585036591074e-03	8.395979720470734264e-01	-1.906478404843312546e+00
6.300097778067037098e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	8.305601050089705950e-02	8.018131457764638981e-01	-1.973932564883398300e+00
6.300097778067037098e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	9.329056517435674323e-02	8.095360409545264702e-01	-2.021669707158423535e+00
6.300097778067037098e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	-4.598059653109203282e-01	9.110182466280889457e-01	-1.575931576701350423e+00
6.919035768593488456e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	-3.013218647473081546e-01	1.012556230602456253e+00	-1.705078482189207989e+00
6.919035768593488456e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-9.349924933337661059e-02	1.077259455056577053e+00	-1.861376869293735581e+00
6.919035768593488456e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	1.507136671805255901e-01	1.056311271767356175e+00	-2.040717643060929731e+00
6.919035768593488456e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	2.785440594214776411e-01	8.999718309829347618e-01	-2.173358635730153310e+00
6.919035768593488456e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	2.770140034477037716e-01	7.734585030358971380e-01	-2.232821275479750511e+00
6.919035768593488456e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.919035768593488456e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	-5.368071011686765814e-01	1.125306164624078065e+00	-1.435025870766025946e+00
7.537973759119939814e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	-3.322394092507465757e-01	1.317577827131628965e+00	-1.608132748001025902e+00
7.537973759119939814e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	-7.975467789054846435e-02	1.456135642017045484e+00	-1.846779955264878481e+00
7.537973759119939814e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	2.733669380315859598e-01	1.387076245422804277e+00	-2.113501206709202052e+00
7.537973759119939814e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	5.370951925836493501e-01	1.070923239084663692e+00	-2.239006624913145060e+00
7.537973759119939814e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.537973759119939814e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-4.139515925510394254e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.691319588268210055e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-3.243123251026025855e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.794926913783841655e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-2.346730576541657456e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.898534239299473256e+02	-1.405355555555555611e+02	5.741734975692338594e-01	1.661963076885854207e+00	-2.175438690573287204e+00
8.156911749646391172e+02	-1.450337902057289057e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.002141564815104857e+02	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-5.539452275729206576e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.156911749646391172e+02	-1.057488903307366002e+01	-1.405355555555555611e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.586469834908328949e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-5.508861857319971023e-01	2.961811912885679021e-01	-2.409998398668676600e+00
3.205407825434780307e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	-4.880175342188977083e-01	4.351940209529203685e-01	-2.190367111347882201e+00
3.205407825434780307e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	-5.107040695460227653e-01	6.434718960200740412e-01	-1.910208061461162288e+00
3.205407825434780307e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	-7.396743026183685288e-01	8.845769822017715001e-01	-1.524073234585330283e+00
3.205407825434780307e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.205407825434780307e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.824345815961231665e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-5.845332698982019792e-01	3.888692737491012963e-01	-2.228812697760076844e+00
3.824345815961231665e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-5.503031562028013468e-01	3.610014795497846762e-01	-2.153576838403040483e+00
3.824345815961231665e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	-5.296300709349566205e-01	4.234909052603335056e-01	-2.029704955919271470e+00
3.824345815961231665e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	-4.618434865417953006e-01	5.841788815327682016e-01	-1.895016257418546957e+00
3.824345815961231665e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	-4.014244274168277116e-01	7.696211454974974941e-01	-1.810544218745235412e+00
3.824345815961231665e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	-4.143994052020616436e-01	9.669476916838704028e-01	-1.776346109330603440e+00
3.824345815961231665e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.443283806487683023e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-4.911117336852441895e-01	4.411181767842027313e-01	-2.010265894490927963e+00
4.443283806487683023e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-4.422339669453378974e-01	4.728682019428003258e-01	-1.977555182324152838e+00
4.443283806487683023e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	-3.946209930066117977e-01	5.223816638288720782e-01	-1.927385924509707138e+00
4.443283806487683023e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	-3.163648740236055801e-01	6.560875790518920780e-01	-1.891408019200511603e+00
4.443283806487683023e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	-2.765110500835135099e-01	8.124450698788194813e-01	-1.895286551609913772e+00
4.443283806487683023e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	-2.511111076027532363e-01	1.039970167161790471e+00	-1.936096106810282436e+00
4.443283806487683023e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	-4.230537801171294632e-01	5.416023336542217237e-01	-1.864118752323875583e+00
5.062221797014134381e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-3.600351947665387797e-01	5.383276549582127757e-01	-1.902788632263497703e+00
5.062221797014134381e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-2.669634879653415283e-01	5.930818606686756311e-01	-1.910561666530840697e+00
5.062221797014134381e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	-2.428636796054632896e-01	6.115932120717957332e-01	-1.918851152542026206e+00
5.062221797014134381e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	-1.981626044172770662e-01	7.267313914336668290e-01	-1.933167337124477747e+00
5.062221797014134381e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	-1.896953757263872831e-01	8.650959486961227185e-01	-1.984171608891706740e+00
5.062221797014134381e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.062221797014134381e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.691319588268210055e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-3.243123251026025855e+02	-1.018133333333333326e+02	-3.084024752346792297e-01	6.208770863334507339e-01	-1.821106174916280906e+00
5.681159787540585739e+02	-2.794926913783841655e+02	-1.018133333333333326e+02	-2.461739587344347058e-01	6.305293786623167307e-01	-1.879707923031617156e+00
5.681159787540585739e+02	-2.346730576541657456e+02	-1.018133333333333326e+02	-1.796513702268347501e-01	6.566280424509187696e-01	-1.918449416309698563e+00
5.681159787540585739e+02	-1.898534239299473256e+02	-1.018133333333333326e+02	-1.290862149314726537e-01	6.838511249574281692e-01	-1.966620095772270815e+00
5.681159787540585739e+02	-1.450337902057289057e+02	-1.018133333333333326e+02	-9.306069903821878597e-02	7.496788687531505957e-01	-2.027179283114890040e+00
5.681159787540585739e+02	-1.002141564815104857e+02	-1.018133333333333326e+02	-1.082813730460827628e-01	8.766930005894266742e-01	-2.103175524556363030e+00
5.681159787540585739e+02	-5.539452275729206576e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.681159787540585739e+02	-1.057488903307366002e+01	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.300097778067037098e+02	-4.139515925510394254e+02	-1.018133333333333326e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
